"film_id","year","length","budget","votes","genre","rating"
49423,1956,85,15.7,13,"Action",3
25673,1982,74,9.7,9,"Action",3.9
5475,1987,83,16.4,159,"Action",8.4
6065,1998,14,6.4,8,"Drama",7.7
13915,1936,79,15.8,89,"Action",8.6
19778,1974,91,13.8,529,"Action",4.5
22369,1985,90,15.2,304,"Comedy",7.8
38849,2000,88,10.4,2524,"Comedy",2.8
12554,1951,96,15.1,14,"Comedy",8.6
31934,1958,90,8.4,11,"Drama",3.5
52267,2004,10,10.4,6,"Short",7
33678,2004,104,17.1,20,"Animation",4.7
31538,1971,95,13,8,"Drama",4
21027,1933,67,10.5,41,"Comedy",7.3
46570,1932,72,13.4,8,"Drama",3.6
23958,1978,98,7.1,321,"Comedy",3.8
38740,1932,73,19,9,"Drama",4.5
34224,1969,92,15.9,47,"Comedy",8.2
39418,2001,23,9.8,19,"Drama",8.6
53897,1999,NA,14.2,67,"Comedy",7.3
55796,1987,90,7.3,10,"Action",3.9
47575,2002,80,10.6,23,"Documentary",8.1
807,1997,13,12.1,19,"Comedy",7.9
6169,1986,95,12.3,40,"Action",3.5
10327,1960,110,16.8,62,"Drama",2.5
32572,2000,83,11.6,47,"Romance",4.3
57957,1987,105,15.9,189,"Action",3.2
43872,1992,89,9.3,110,"Comedy",3.1
29854,1965,117,8.5,23,"Drama",4.3
57162,1984,95,12.2,22,"Drama",4.6
6370,1980,83,13,17,"Action",6.1
5390,1930,60,11.8,5,"Action",4.3
41150,1967,102,6.9,25,"Comedy",3.5
33812,1985,93,11.5,617,"Comedy",3.9
24191,1988,NA,8,34,"Action",1.9
47292,2000,105,18.4,142,"Comedy",7.4
52645,1934,61,13.3,5,"Action",4.1
24926,1961,NA,10.5,52,"Action",3.4
30708,1951,83,12.2,180,"Action",5.9
25419,1998,112,10.7,62,"Drama",5.2
21728,1983,85,10.6,160,"Animation",3.3
53806,1945,32,11.2,12,"Documentary",8.1
43088,2003,65,13.8,35,"Action",5.3
37477,1973,97,13.5,20,"Comedy",8.7
20271,1957,73,15.2,41,"Drama",3.4
1696,1959,94,12.9,15,"Comedy",7.3
10348,1999,8,8.4,5,"Comedy",8.1
155,1969,94,13.4,51,"Comedy",7.4
20527,1937,85,15.7,35,"Drama",4.4
28911,1995,90,10.7,139,"Drama",5.1
30539,2002,95,8.1,1215,"Action",5.3
40477,1953,81,13.7,12,"Action",3.8
26468,1977,106,6.9,158,"Action",4.5
24989,1995,14,9.4,6,"Short",8.7
40283,1998,94,10.1,46,"Drama",3.9
6727,1991,81,12.4,10,"Comedy",7.6
54462,1988,87,21.2,185,"Action",7.1
8734,1999,87,12.2,42,"Drama",3.6
3447,2001,109,11.6,5,"Action",3.7
28830,1967,86,9.2,9,"Action",2.8
18401,1996,100,17.4,52,"Drama",5.3
53143,1936,56,11.5,6,"Action",4.8
9130,2004,101,11.4,110,"Drama",3.2
36099,1998,90,12.9,142,"Action",3.5
57444,1997,120,10.7,79,"Drama",3.7
22320,1996,92,10.7,29,"Action",3.6
23186,1933,60,9.9,38,"Comedy",2.9
35884,1992,127,9.1,26,"Drama",5.6
19491,1940,7,10.7,18,"Animation",8.1
15191,1966,84,7.4,18,"Comedy",4.2
30211,1992,85,12.9,245,"Animation",3.2
31184,1959,90,8.9,10,"Drama",4.5
8558,1935,99,11.3,1683,"Action",4.4
27414,2000,99,14.4,34,"Drama",5
42782,1975,105,17.3,233,"Action",8.5
10181,1926,20,14,8,"Comedy",8.4
52437,1933,70,9.1,35,"Action",4.4
11658,1999,99,9.9,152,"Action",3.7
24367,1976,98,12.2,10,"Action",3.8
21505,1947,83,11.1,5,"Drama",4.2
13433,1985,87,18.3,14,"Drama",4.3
26951,1999,102,9.3,20,"Action",5.5
13551,1936,83,15.2,14,"Action",4.3
13654,1963,8,11.7,37,"Animation",7.6
13073,1970,91,14.5,6,"Action",3.5
41001,2004,3,6.8,5,"Animation",8
42946,1981,103,16.8,13,"Action",8.3
1370,1994,75,9.5,11,"Drama",3.9
26073,1953,90,11.5,35,"Action",3.9
49329,2001,87,11.8,4025,"Comedy",3.3
43774,1985,88,4.5,69,"Action",3.5
4946,1982,97,13,6,"Drama",3.6
30151,1988,360,12,171,"Drama",4.9
54030,1973,100,7.6,21,"Comedy",4.2
21189,1945,96,16,11,"Drama",3.6
53917,1999,NA,12.1,15,"Drama",5.1
34463,1933,8,11.1,16,"Animation",7.7
19494,1951,80,9.7,9,"Comedy",7.5
56686,1965,97,14.6,25,"Action",3.3
55845,1996,114,13.3,6,"Documentary",8.2
42904,1984,95,9.6,9,"Comedy",3.5
20009,1922,NA,8.8,9,"Action",2.9
34998,1970,110,10.6,44,"Drama",5.8
55564,2000,85,17,9,"Action",8.1
24097,1936,10,9.9,6,"Comedy",7.6
8024,1972,109,9.4,586,"Comedy",4.6
16978,1943,8,9.1,81,"Animation",7.6
40292,1967,78,5,19,"Action",4.9
33025,1997,104,12,35,"Drama",3.7
36702,1950,88,17.7,32,"Drama",3.6
34029,2001,16,14.9,10,"Comedy",7.9
54244,1989,103,16,66,"Comedy",7.9
54638,1970,93,15.6,6,"Action",3.4
47767,2002,301,10.2,16,"Action",5.6
57432,1965,NA,10.2,58,"Action",3.6
24820,1969,99,14,243,"Comedy",8.2
51906,1936,61,7.3,10,"Comedy",2.7
18350,1939,69,7.8,516,"Comedy",3.8
46352,1987,90,8.3,52,"Drama",4.5
47905,1958,111,15.8,790,"Comedy",7.9
6896,2004,141,14,9,"Drama",3.9
47568,1932,98,8.7,104,"Drama",3.5
18536,1993,120,10.6,247,"Drama",3.3
24972,1943,91,6.8,48,"Drama",4.1
44348,2002,138,14.2,171,"Drama",4.6
43487,1989,103,11.6,115,"Action",4.1
27568,1985,78,13.7,27,"Drama",6.9
48651,2002,20,17,19,"Comedy",7.5
53285,2001,100,5.2,22,"Action",3.6
1506,1988,37,15.5,59,"Drama",7.9
45140,2002,12,12.4,6,"Short",7.6
15712,1937,80,11,64,"Drama",4.9
40444,1996,75,13.1,11,"Action",5.9
4455,2002,95,10,42,"Drama",3.5
46696,1996,10,13.3,13,"Animation",8
34703,1965,NA,10.5,13,"Action",4.2
8048,2001,98,8.3,74,"Drama",4
54816,2000,90,12,15,"Documentary",7.2
42583,2001,82,13.7,512,"Animation",1.5
54595,1981,NA,9,34,"Action",4.3
52636,1931,80,7.7,29,"Comedy",2.9
37605,1940,9,12.4,5,"Documentary",8.1
32596,1975,55,12.1,6,"Documentary",7.7
16186,1977,137,11.9,708,"Drama",5.1
26580,1996,10,14.1,17,"Short",8.5
53792,1935,10,6.9,5,"Comedy",7.8
10225,1984,93,11.1,1085,"Action",8.3
8699,1995,96,7.7,60,"Documentary",3.3
42320,1932,10,12.7,6,"Short",8.3
28061,1989,14,10.9,100,"Short",7.6
42075,1950,7,9.7,484,"Animation",8.3
50747,1973,88,8.2,11,"Drama",3.9
919,1980,121,8.2,15,"Drama",3.6
48242,2000,18,6.6,11,"Short",7.5
44556,1975,90,4.9,9,"Comedy",1.5
21382,1997,107,6.8,20400,"Comedy",5.4
54305,1955,105,18.6,80,"Action",7.7
2620,2002,98,7.7,62,"Comedy",3.4
8834,1960,105,12.5,18,"Action",3.7
12835,1986,84,11.2,5,"Action",5.2
14483,1980,82,12,214,"Action",2.2
57760,2002,100,12.1,44,"Drama",4.9
15577,1995,82,14.4,9,"Drama",2.5
30920,2004,119,14.5,721,"Drama",3.7
40173,2000,82,11.7,6,"Animation",4.9
27365,2003,75,14.4,13,"Animation",4.9
44272,1993,NA,13.8,13,"Comedy",8
44829,1972,84,10.9,21,"Comedy",7
15546,1957,85,13.1,211,"Drama",4.9
54817,1983,99,12.5,2039,"Comedy",3.4
47146,1972,93,12.6,89,"Drama",3.9
19790,1975,92,14.9,11,"Drama",3.4
42903,2002,75,9.5,10,"Comedy",7.9
33355,1992,92,12.8,16,"Action",4.9
6146,1998,30,7.5,7,"Short",8.6
15844,1971,103,16.6,8,"Action",7.8
20886,1934,8,12.1,12,"Comedy",7.6
47754,1936,15,9.7,5,"Comedy",7.9
21290,1949,93,11.8,30,"Drama",4.3
20944,1973,86,8.8,33,"Drama",3.8
9368,1980,102,12.5,180,"Comedy",4.1
44466,1999,110,15.2,151,"Action",4.7
696,1946,NA,7.6,7,"Drama",3.7
19774,1996,92,10,9,"Action",4
56299,1953,72,8.8,25,"Drama",3
42825,1953,88,9.9,19,"Comedy",8.3
10171,1995,70,9.4,9,"Drama",3.4
57938,1998,79,11.3,75,"Documentary",7.8
13769,1956,110,11.8,62,"Drama",5.1
55428,2004,108,12.1,116,"Comedy",8.1
10293,1999,27,14.6,6,"Drama",8.3
55213,1953,97,9.2,341,"Drama",3.7
26062,1993,92,17,123,"Action",7.7
57495,1930,70,9.6,7,"Drama",5.1
9396,1996,54,13.1,8,"Documentary",7.6
49202,1962,96,13.3,5,"Action",2.8
41811,1938,9,15.2,6,"Animation",8.2
34678,1936,18,8.7,68,"Comedy",7.6
38645,1963,140,11.6,316,"Drama",3.5
38075,1991,90,9.3,11,"Action",3.8
28501,1997,128,11.9,4306,"Drama",5
44776,1962,NA,8.4,17,"Action",5.3
14717,2001,100,14.3,886,"Comedy",7.4
22811,2001,90,10.6,143,"Drama",2.9
6728,1996,97,14,31,"Drama",3.3
24988,1998,91,10.1,114,"Drama",4.2
48,1997,113,17.2,799,"Comedy",4.2
27816,1981,96,16.4,11,"Action",8
44366,1985,90,9.9,34,"Comedy",7.7
23624,1974,89,8.6,5,"Action",3.7
13467,1948,60,7.8,5,"Action",3.5
41866,1937,83,10.9,116,"Comedy",4
49538,1913,NA,9.5,10,"Animation",3.7
22223,1994,102,15.2,49,"Drama",4.8
32733,1975,156,11,38,"Romance",2.4
24044,1992,102,16.2,3045,"Comedy",3.3
44689,1991,10,14,62,"Animation",8.5
56192,1998,90,15.6,15539,"Comedy",7.7
6067,1929,84,9.1,865,"Drama",1.3
54232,2002,76,10.4,85,"Comedy",4
19734,1942,110,10.3,70,"Drama",4
39565,1986,89,17.6,14,"Action",7.5
43499,2000,82,8.6,18,"Action",5.4
8877,1988,90,14.2,10,"Action",5.2
46592,1966,6,11.5,13,"Animation",8.2
19,1988,110,2.5,7252,"Action",4
4022,1925,18,15.4,13,"Comedy",7.7
49532,2001,NA,13.5,7,"Action",2.9
47820,1994,111,12.8,10,"Action",6
50232,2002,90,14.6,7,"Action",4.7
23217,1985,112,12.3,672,"Drama",3.2
50989,1958,120,12,425,"Comedy",4.1
25066,1939,74,10.3,10,"Action",3.7
31428,1933,7,12.4,49,"Animation",8.6
37671,1979,108,10.7,113,"Comedy",7.6
32303,1991,98,10.7,28,"Drama",5.1
56647,1993,17,7.2,13,"Short",7.9
51894,1999,114,13,31503,"Action",7.4
47208,1976,NA,15.7,46,"Romance",2.7
42862,2002,112,10.3,261,"Comedy",4.9
15603,1954,139,8.9,376,"Drama",4.2
34296,1964,74,12.3,46,"Action",3.9
54871,1998,106,8.5,7908,"Action",3.6
16827,1973,99,11.6,10,"Documentary",8.3
6377,1945,94,10.1,242,"Action",3.9
1291,1966,106,11.2,9,"Action",3.8
31064,1986,100,11.4,2441,"Comedy",2.8
58746,1978,79,10.9,8,"Comedy",7.9
25273,2000,95,11.4,333,"Comedy",7.5
37701,1966,90,13.2,12,"Comedy",8.1
48616,1951,68,12.7,5,"Action",2.1
37637,2002,123,11.4,282,"Drama",4.2
11908,1976,NA,12,9,"Action",4.7
5698,1940,74,8.6,21,"Drama",3.1
38053,1985,NA,12.8,23,"Comedy",7.7
46700,1982,NA,7.1,9,"Comedy",2.9
41537,1958,103,13.1,95,"Action",4
21430,1995,105,16.2,450,"Comedy",8.1
7540,1950,93,14.5,692,"Drama",3.9
35858,1961,86,14.3,8,"Comedy",8.1
31020,1997,84,8.3,28,"Comedy",4.3
40824,1997,95,3.4,37,"Drama",5.1
30319,1954,95,13.1,209,"Comedy",7.7
42061,1976,99,14,105,"Drama",3.1
30449,1991,107,13.6,177,"Comedy",8.1
44111,1999,97,11,9,"Action",2.7
54334,1964,93,8.6,15,"Comedy",1.2
35723,2002,110,13.5,105,"Comedy",7.8
24006,1936,70,10.4,17,"Action",3.3
36221,1971,189,8.7,459,"Drama",3.5
48692,2002,99,12.7,3175,"Action",7.8
54036,1992,80,16.7,34,"Action",7.5
1950,1980,102,13.4,3398,"Drama",3.9
32083,1930,68,7.2,7,"Drama",4.3
11675,1981,90,10,163,"Action",4.2
46710,1987,100,11.9,43,"Drama",4
26438,2001,7,14.7,13,"Animation",3.1
2931,1997,134,6.9,4231,"Drama",4.6
30939,1969,28,10.8,9,"Short",8.2
21491,1979,100,11.4,29,"Comedy",8.1
9906,2004,14,9.6,10,"Drama",7.8
45860,1962,92,16.4,11,"Drama",2.5
15695,1942,9,7.2,48,"Animation",3.6
5403,1940,58,13.7,6,"Action",5
22618,1960,131,10.3,118,"Drama",3.7
45049,1995,135,11.9,2426,"Drama",4.2
47718,1993,93,10.8,6991,"Comedy",3.4
25941,1969,21,8,30,"Animation",8.1
13259,1954,101,13.9,374,"Drama",4.2
55728,1957,75,11.2,51,"Action",4.6
15865,1981,72,9.7,18,"Action",5.2
11486,1983,83,11.6,112,"Comedy",7.5
39679,1935,145,11,466,"Drama",4.7
33617,1952,115,11.5,136,"Drama",4.2
43747,1954,92,15.8,110,"Drama",4.1
12563,2003,94,9.9,11,"Comedy",8.2
23603,1991,117,14.9,543,"Drama",2.8
4379,1989,79,8.7,82,"Action",2
35910,2000,34,17.8,5,"Short",8.2
43194,1980,28,11.2,18,"Comedy",7.5
2997,1955,NA,12.7,23,"Documentary",8
25858,1943,80,10.4,45,"Comedy",8.4
50737,2003,74,14.4,6,"Documentary",7.7
2842,2003,70,12.9,488,"Comedy",4.5
43478,1948,78,15,12,"Action",4
40671,1996,97,11.8,1267,"Drama",4.4
8876,1995,97,11.5,34,"Drama",4.1
11701,1981,NA,17.5,14,"Comedy",8.1
33245,2000,17,15.1,6,"Short",7.7
34671,1963,99,10.9,525,"Comedy",3.6
23853,1987,93,13.1,493,"Comedy",8.6
29890,1980,90,8.7,39,"Action",2.7
41609,1969,NA,13.1,5,"Comedy",7.9
24064,2001,99,12,115,"Drama",3.6
12365,1997,95,14.4,428,"Drama",3.9
23645,1937,8,5.4,10,"Documentary",7.6
28960,1967,82,15.7,10,"Documentary",8.1
33637,1998,91,7.8,216,"Action",2.7
10150,1999,110,12.5,26,"Action",3.9
49099,1944,88,14,45,"Action",4.1
23674,1931,75,15.7,16,"Drama",5.2
35728,1983,99,16.1,304,"Action",8.2
29374,2002,97,12.5,41,"Drama",4.6
30769,2005,107,9.5,786,"Comedy",3.3
19937,2003,90,9.2,855,"Drama",3
56719,1992,95,9.2,202,"Action",5.2
48825,1947,91,10,38,"Drama",4.1
7883,2000,88,11.2,34,"Comedy",4
16463,1979,90,11,122,"Drama",3.2
45816,1998,85,12.3,459,"Comedy",8.2
30251,1935,6,10.8,19,"Animation",8.5
32417,2002,90,9.3,280,"Drama",3.3
36805,1946,87,16.3,78,"Drama",3.9
52756,1974,89,12.1,14,"Action",3.7
54800,1957,84,7.5,7,"Action",4.3
56771,1970,92,6.9,17,"Drama",3.6
28162,1999,103,8.8,15,"Action",3.1
55100,1984,91,10.2,9,"Action",3.4
12129,2002,57,15,28,"Documentary",8
48821,1979,163,7.7,3994,"Action",3.6
20096,2003,43,8.9,664,"Documentary",8.4
33979,1997,87,7.3,56,"Drama",4.5
56369,2000,22,11.4,8,"Drama",7.5
17677,1938,204,10.8,12,"Action",5.6
32287,2003,90,13,7,"Action",3.4
7815,1929,90,8.4,91,"Action",3.8
5458,1960,130,13.9,15,"Action",4.9
39696,1997,92,12.6,52,"Comedy",8.1
40771,1939,8,15.3,14,"Animation",8.1
22433,1988,97,13.4,219,"Comedy",8.8
41691,1980,90,11.1,10,"Action",4.4
49343,2003,75,15.3,11,"Documentary",8
55758,1974,102,10.7,6,"Animation",5
1492,1983,70,11.1,15,"Animation",4.1
17353,1914,70,10,30,"Action",4.9
8578,1974,91,8.9,442,"Action",3.7
26902,1967,94,11.7,7,"Comedy",8.3
20313,1973,90,12,43,"Drama",4.1
3468,1976,5,9.5,8,"Short",7.8
54756,1995,NA,11.4,48,"Comedy",8.5
42605,1986,91,8.6,34,"Comedy",3.4
34782,1997,90,11.4,15,"Action",3.8
14030,1915,50,14.1,7,"Action",2.7
39444,2004,15,13.2,14,"Short",8
39257,1949,84,10.1,532,"Comedy",8.1
44142,1949,73,12.9,7,"Comedy",7
19712,1960,95,12.4,20,"Comedy",8.5
5375,1997,44,14.6,11,"Short",7.4
47548,1967,96,13.2,72,"Comedy",8.9
12463,1996,104,10.1,85,"Action",4
58662,1980,81,11.6,467,"Action",4.8
13130,1996,108,15.5,15,"Action",8.9
49425,1959,88,14.7,25,"Drama",4.1
19192,1939,NA,12.4,8,"Comedy",7.9
43419,1981,60,16,6,"Documentary",7.7
53227,1997,109,10.9,85,"Comedy",7.9
16719,1960,111,14,42,"Drama",3.1
8759,1962,84,8.9,1819,"Action",5.4
38554,2002,94,17.2,93,"Action",7.6
58748,1955,96,5.4,6,"Drama",4.1
42632,2002,124,9.8,21089,"Action",3.7
29052,1980,103,7,98,"Comedy",2.8
51517,1933,11,11.6,9,"Comedy",7.5
33973,1985,98,10.4,68,"Action",4.5
22996,1983,105,10.9,909,"Romance",3.7
49971,1966,6,7.7,6,"Animation",4.9
45160,1969,95,11.7,17,"Drama",3.3
54514,1998,42,13.2,6,"Short",8.7
9671,1947,58,9.6,10,"Action",3.8
47914,2004,55,9.7,5,"Documentary",8.4
23160,1959,90,4.8,1790,"Drama",3.6
8025,1982,109,9.9,169,"Drama",3.5
3644,1997,NA,13.2,19,"Romance",3.6
44882,1951,111,9.6,20,"Drama",4.6
39673,1966,83,12.8,3667,"Drama",3.6
11816,1951,79,17.6,132,"Drama",4.2
8058,1999,86,15.3,18,"Documentary",7.5
47107,1951,98,11.2,224,"Action",3.4
3746,1990,149,11,9,"Drama",3.5
46391,1925,20,11.1,6,"Comedy",7
15833,1931,75,9.1,52,"Drama",2.3
16124,1981,101,7.2,211,"Action",4.4
23739,2000,100,11.1,30,"Action",3.4
10168,2000,98,12.9,18,"Action",4.5
15517,1999,11,12.9,23,"Documentary",8.1
50099,1987,87,18.6,24,"Action",7.9
14183,1994,26,13.6,6,"Documentary",7.7
28978,2001,131,9.9,7233,"Action",2.8
57704,1956,100,8.6,971,"Drama",2.2
57768,1961,107,11,117,"Drama",3
20129,1999,92,10.4,14,"Drama",4
42599,1968,100,9.6,83,"Action",3.9
42100,1975,88,13.5,361,"Action",4.2
53481,1991,106,13.7,1834,"Drama",4.2
54622,2002,90,9,23,"Action",3.5
528,1956,75,8.8,84,"Action",5.9
56003,1948,77,5,23,"Comedy",2.5
44155,1996,87,11.8,265,"Action",3.2
48314,1933,83,7.3,5,"Drama",3.7
47433,1962,7,10.9,18,"Animation",8.3
51532,2002,95,12.8,17,"Drama",2.4
48915,1956,80,13.3,31,"Action",3.6
46104,1977,114,12.9,31,"Action",3.1
34958,1944,62,9.4,183,"Action",4.1
19280,1994,105,5.3,433,"Drama",4.1
36998,1948,7,10.4,21,"Animation",7.7
3259,1910,16,11.3,5,"Drama",7.3
22813,1932,60,13.9,7,"Action",4.6
27861,1899,3,16.6,23,"Drama",8.4
43959,1994,115,12.8,1195,"Drama",4.2
2011,1958,90,11.1,251,"Drama",3
45705,2003,45,10.7,17,"Romance",4.1
9611,1961,81,6.5,21,"Comedy",5.2
26460,1997,89,9.7,19,"Action",3.6
50032,1982,85,12.2,159,"Action",6
45055,2000,20,7.8,8,"Drama",8.5
28708,1976,6,14.8,13,"Animation",8.2
18426,2003,92,7.4,106,"Drama",4.5
16812,1951,74,6.8,11,"Drama",3.2
3476,1954,86,11.9,59,"Comedy",8
29276,1935,53,10.2,67,"Action",3.5
11295,1996,99,11.8,116,"Comedy",3.6
6432,1989,90,15.9,24,"Action",8.1
8162,1976,120,17.8,159,"Action",8.4
2855,1980,116,12.4,1958,"Comedy",7.6
50856,1943,NA,12.5,174,"Action",4.8
22035,1974,25,13.7,42,"Animation",8
46341,1975,113,9.8,38,"Comedy",4.7
8338,1986,90,13.5,14,"Comedy",8.1
49400,1955,112,8.1,28,"Action",3.9
53533,1938,NA,12.4,8,"Drama",4
53703,1951,7,15.3,74,"Animation",7.7
10579,1998,50,12.4,18,"Documentary",8.5
57360,1976,83,7,54,"Action",5.6
3438,1968,76,12.4,8,"Action",5.2
12931,1999,28,10.4,20,"Comedy",8
48733,1977,NA,12.8,60,"Drama",4.9
17957,1980,97,8.2,160,"Comedy",1.5
16254,2000,72,9.9,37,"Action",4.2
7889,1995,100,11.5,24,"Action",3.9
25152,1995,99,13.4,77,"Drama",2.2
34255,1939,16,9.3,13,"Drama",7.7
24401,1983,87,11.6,191,"Comedy",8.3
35154,1985,160,11.3,16,"Action",3.8
30129,1954,6,12.4,26,"Animation",7.5
48008,1974,85,9.2,7,"Action",4.1
47010,1995,88,13.4,37,"Drama",3.3
20900,1935,65,19.6,41,"Comedy",2.8
8233,1949,85,9.8,18,"Action",4.3
12583,1999,7,10.1,11,"Comedy",7.9
36273,1969,88,10.9,14,"Drama",3.6
49482,2004,93,15.1,27,"Drama",3.2
38976,1999,105,12.1,57,"Action",4.9
20984,1995,NA,12,5,"Action",4.6
52162,1959,95,13.6,187,"Romance",4.5
30963,1979,94,9.5,1101,"Comedy",4.8
23138,1980,126,11.2,5,"Comedy",2.5
14550,1961,80,14.6,59,"Action",4
43307,1954,73,16.2,46,"Action",8.3
26248,1988,90,12.8,15,"Drama",4.6
39924,1991,112,12.2,33,"Romance",5.2
13824,2002,28,9.4,15,"Short",7.9
22058,2005,103,10.4,42,"Drama",3.8
9293,1969,93,8.8,143,"Action",4.5
24244,2002,161,11.6,55,"Action",3.7
56819,1947,71,10.3,6,"Drama",4.2
44577,1999,30,13,6,"Short",7.9
24253,1965,80,11.5,98,"Action",3.9
36641,1998,110,10.7,18,"Action",3.7
56674,1950,82,15,51,"Comedy",8
26754,1998,30,12,47,"Short",7.5
34291,1968,89,6.1,14,"Action",3.5
22724,1943,64,11.9,45,"Comedy",8
26261,1975,130,15.8,46978,"Action",3.3
48903,2002,116,15.7,11785,"Action",3.9
32515,1972,28,14.1,7,"Comedy",7.9
24746,1994,91,11.3,6,"Drama",6.8
45149,2001,17,14.5,42,"Short",8.4
49995,1995,94,16.1,39,"Action",7.8
41533,1984,96,13.9,909,"Comedy",8.2
1893,1939,64,12.3,20,"Drama",4.3
39123,1986,130,9.4,16,"Documentary",2.7
3012,1990,103,10.8,8608,"Comedy",8
27074,1930,109,13.4,94,"Action",5
19794,1964,NA,18,651,"Comedy",7.2
48766,1984,NA,14.1,6,"Comedy",7.8
40905,1992,57,10.7,24,"Documentary",8.1
55040,1971,NA,13.6,82,"Action",3.9
16573,2003,90,12.1,17,"Action",8.7
57914,2002,19,7,13,"Short",8.4
26568,2000,100,12.8,78,"Comedy",2.7
37214,2000,109,8.8,5825,"Comedy",3.5
14625,1981,84,13.8,101,"Action",5.7
25331,1995,90,10.5,7,"Action",5
47590,2000,90,17.3,691,"Drama",5.8
29988,1997,13,11.5,173,"Animation",5.2
51545,1995,92,10.4,567,"Comedy",7.6
46549,1995,95,13.7,54,"Action",4.3
9558,1960,132,10.7,101,"Comedy",8.5
5753,1993,18,9.5,5,"Short",8.2
22104,1951,78,15.2,49,"Drama",4.9
18972,1988,91,12.6,66,"Action",3.5
31623,1999,90,7.4,17,"Drama",4.6
9847,1945,78,3.4,38,"Action",3.7
18629,1995,53,15,1302,"Comedy",8.2
53037,1978,90,11.2,6,"Drama",4
10058,2004,84,17.5,210,"Comedy",8.1
23320,1985,76,18.5,34,"Action",7.8
37708,1976,107,14.1,7895,"Drama",2.8
52612,1933,62,14.9,13,"Action",3.3
56802,1993,96,14.6,39,"Drama",3.3
44361,1953,90,6.2,14,"Drama",5.1
22595,1957,69,10.1,7,"Drama",4.1
55122,1932,77,11.4,12,"Comedy",8.3
2315,1983,90,12.6,24,"Action",5.2
54735,2005,140,12.8,69,"Drama",3.3
7910,1936,120,17.8,6,"Drama",4.2
49909,1960,133,10.1,397,"Drama",3.1
24230,2002,75,12.9,433,"Drama",2.3
39296,1925,78,11.2,16,"Comedy",8.3
4704,2003,20,4,7,"Comedy",7.6
17934,1984,101,10.2,2839,"Action",4.5
31007,1997,109,18.6,135,"Drama",5.5
50044,1970,113,11,88,"Comedy",3.1
1584,2002,91,11.7,8,"Documentary",7.8
58280,1987,3,13.1,111,"Animation",7.4
9539,1991,96,11.2,15,"Drama",3.5
20165,1984,93,13.3,70,"Comedy",8.3
28780,1932,80,13.6,6,"Comedy",8.2
29795,2001,15,12.2,39,"Short",8
57722,1969,NA,12.3,62,"Drama",5.2
31711,1968,8,13.2,10,"Animation",7.7
19018,1925,76,16.1,321,"Comedy",8.1
13381,2000,9,9.9,28,"Drama",7.6
16311,1989,87,11.2,20,"Action",5.6
12697,1977,100,8.5,8,"Action",4
7804,2003,130,13.4,133,"Documentary",8.1
5224,1956,104,10.8,69,"Action",4.3
21942,1964,12,12.5,9,"Animation",8.5
31699,1941,20,8.2,7,"Documentary",7.6
31233,1996,82,11,17,"Drama",3.2
3584,1995,61,11.9,38,"Comedy",7.8
53930,1999,90,12.8,569,"Action",3
58332,1991,128,9.3,21,"Action",4.2
39697,1985,102,9.7,31,"Drama",4
38437,1933,68,10.8,6,"Comedy",8.2
29761,1999,122,15.2,2011,"Comedy",5
18632,1986,84,17.4,7,"Action",8
29011,1931,76,16.5,59,"Drama",5.2
19056,1995,103,14.4,170,"Drama",4.2
56382,1997,90,13.3,21,"Comedy",4.2
41620,1935,20,14.9,7,"Comedy",8.5
28940,1952,88,10,70,"Drama",4.1
2222,2000,81,9.5,11,"Documentary",8.6
10300,2002,22,15.8,5,"Comedy",8.2
748,2004,87,15.7,24,"Drama",3.4
5026,1950,70,10.5,6,"Action",4.3
50338,1938,9,10.8,7,"Short",8.8
26885,1986,102,15,32,"Action",2.6
56475,1924,30,6.4,27,"Comedy",7.6
10809,1985,75,14.1,10797,"Action",7.9
56886,2003,NA,9.5,18,"Animation",8
33463,1933,20,11.1,106,"Comedy",7.7
35662,1977,90,11.8,5,"Comedy",3.9
29573,1995,17,13.1,5,"Short",8.7
5738,1985,NA,14.8,33,"Comedy",7.4
10656,1998,103,11,12,"Action",4.3
23439,1997,53,10.6,43,"Documentary",8.2
193,1998,88,11.6,118,"Comedy",5.1
21296,2003,87,14,124,"Drama",4.3
50677,1942,118,14,744,"Comedy",2.2
29470,1996,95,10.8,20,"Action",5.1
30344,2001,NA,8.3,6,"Action",4.6
8446,1937,6,10.9,9,"Animation",7.8
14405,1950,84,17.5,22,"Comedy",8.5
30648,1932,80,11.6,14,"Drama",3.7
52277,1935,68,18.2,20,"Drama",3.9
12126,1931,80,10.2,10,"Comedy",2.4
20179,1974,90,13.7,24,"Comedy",3.8
32155,1977,93,9,14,"Drama",3.7
29875,1945,72,6,32,"Comedy",2.9
33585,1980,110,15.7,25,"Action",2.8
44598,1978,119,8.8,1188,"Comedy",4.9
47234,1992,57,13.9,6,"Action",4
12154,1942,7,9.9,25,"Animation",7.6
41172,1956,79,15.7,17,"Drama",4.4
53241,1974,170,12.9,258,"Action",4.2
49621,1980,92,9,7,"Comedy",4.1
45799,1965,90,14.7,21,"Comedy",7.7
58141,1937,86,12.5,364,"Drama",3.8
50428,1961,95,12.4,11,"Drama",4.7
35458,2004,NA,12,20,"Drama",2.7
504,1999,11,13,30,"Comedy",8
51727,1936,77,12.4,8,"Action",4.9
26153,1960,64,13.8,6,"Drama",3.5
27480,1937,NA,10.4,6,"Action",3.7
57927,1977,151,13.4,23,"Action",5.2
